,id,title,type,release_year,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
224,tm139236,Oliver Twist,MOVIE,1933,80,"['drama', 'family']",0.0,5.0,361.0,1.946,5.1
225,tm163340,The New Adventures of Tarzan,MOVIE,1935,70,"['action', 'crime', 'family']",0.0,4.4,194.0,0.785,3.0
226,tm3836,Lumberjack,MOVIE,1944,65,"['western', 'drama', 'music', 'action']",0.0,6.4,175.0,1.4,5.7
227,tm140747,Little Annie Rooney,MOVIE,1925,95,"['comedy', 'drama']",0.0,6.8,974.0,2.045,7.0
228,tm162886,The Patchwork Girl of Oz,MOVIE,1914,81,"['fantasy', 'comedy', 'family']",0.0,5.4,477.0,0.98,5.3
229,tm96440,The Ghost Walks,MOVIE,1934,69,"['horror', 'comedy', 'thriller']",0.0,5.6,502.0,1.647,5.3
230,tm88566,The Strange Woman,MOVIE,1946,100,"['romance', 'thriller', 'drama']",0.0,6.6,2048.0,2.443,6.3
231,tm446591,Jivin' in Bebop,MOVIE,1946,59,"['documentation', 'music']",0.0,6.8,48.0,1.4,6.0
232,tm15604,Blood on the Sun,MOVIE,1945,93,"['drama', 'romance', 'thriller', 'war']",0.0,6.0,2020.0,4.504,5.7
233,tm89128,The Perils of Pauline,MOVIE,1947,96,"['comedy', 'music', 'drama']",0.0,6.4,1172.0,2.535,6.5
234,tm112305,Happy Go Lucky,MOVIE,1936,53,"['drama', 'music', 'action']",0.0,5.2,73.0,1.4,
235,tm66957,The Big Cat,MOVIE,1949,75,"['western', 'action', 'romance', 'drama']",0.0,5.4,236.0,1.878,3.0
236,tm64928,Squadron of Doom,MOVIE,1949,75,"['action', 'scifi']",0.0,5.0,18.0,0.961,
237,tm56395,"Parlor, Bedroom and Bath",MOVIE,1931,73,['comedy'],0.0,6.1,885.0,3.099,5.7
238,tm1102,23 1/2 Hours Leave,MOVIE,1937,72,"['comedy', 'music', 'war']",0.0,5.1,52.0,1.4,
239,tm165325,The Pace That Kills,MOVIE,1935,68,"['drama', 'crime']",0.0,3.6,643.0,1.531,2.6
240,tm83472,Dirty Gertie from Harlem U.S.A.,MOVIE,1946,65,['drama'],0.0,5.2,244.0,1.96,4.7
241,tm16224,Fog Island,MOVIE,1945,72,"['horror', 'thriller', 'drama', 'romance']",0.0,5.2,791.0,1.794,5.5
242,tm153258,The Flying Deuces,MOVIE,1939,69,"['comedy', 'war', 'family']",0.0,6.8,5164.0,6.295,6.4
243,tm99314,True Heart Susie,MOVIE,1919,87,"['drama', 'romance', 'comedy']",0.0,6.9,1796.0,1.982,7.1
244,tm7033,Big News,MOVIE,1929,75,"['comedy', 'crime']",0.0,5.4,267.0,0.744,4.3
245,tm6242,Mr. Robinson Crusoe,MOVIE,1932,76,"['action', 'comedy', 'family', 'romance']",0.0,5.6,429.0,1.945,6.3
246,tm53874,The Painted Desert,MOVIE,1931,79,['western'],0.0,5.1,700.0,2.041,5.0
247,tm82044,Secret of the Wastelands,MOVIE,1941,66,"['western', 'action']",0.0,6.6,169.0,0.961,
248,tm7496,Blockade,MOVIE,1938,85,"['drama', 'romance', 'war']",0.0,5.6,557.0,3.69,5.5
249,tm117296,Two Weeks to Live,MOVIE,1943,76,"['comedy', 'action']",0.0,5.6,198.0,0.662,2.0
250,tm99988,Randy Rides Alone,MOVIE,1934,53,"['western', 'action', 'romance']",0.0,5.3,1060.0,2.811,4.9
251,tm1345,Abilene Town,MOVIE,1946,89,"['western', 'romance', 'action']",0.0,6.2,1000.0,2.833,5.3
252,tm64603,Port of New York,MOVIE,1949,82,"['crime', 'drama', 'thriller']",0.0,6.0,920.0,3.025,4.7
253,tm7265,God's Step Children,MOVIE,1938,70,['drama'],0.0,5.7,102.0,0.6,5.0
254,tm2865,Broadway to Cheyenne,MOVIE,1932,52,"['western', 'crime', 'romance', 'action']",0.0,4.7,140.0,1.995,4.3
255,tm85410,One Exciting Night,MOVIE,1922,143,"['crime', 'comedy', 'horror']",0.0,5.5,150.0,0.931,5.5
256,tm16537,Apology for Murder,MOVIE,1945,67,"['crime', 'drama']",0.0,5.7,340.0,2.731,4.6
257,tm115918,Hi Diddle Diddle,MOVIE,1943,72,"['comedy', 'romance']",0.0,6.7,583.0,1.613,7.7
258,tm67692,Wild Weed,MOVIE,1949,70,['drama'],0.0,4.3,438.0,1.4,4.5
259,tm88677,Love Laughs at Andy Hardy,MOVIE,1946,93,"['comedy', 'romance', 'family']",0.0,5.9,699.0,1.729,5.3
260,tm88617,The Fabulous Dorseys,MOVIE,1947,88,"['drama', 'music', 'romance']",0.0,5.6,571.0,1.789,5.3
261,tm162830,The Hoosier Schoolmaster,MOVIE,1935,75,['drama'],0.0,5.7,63.0,0.871,5.0
262,tm79526,Man With Two Lives,MOVIE,1942,65,"['horror', 'thriller']",0.0,5.2,259.0,1.464,5.3
263,tm137977,I Cover the Waterfront,MOVIE,1933,75,"['romance', 'drama', 'crime']",0.0,6.3,594.0,2.412,5.8
264,tm156388,The Desert Trail,MOVIE,1935,54,"['western', 'action', 'romance']",0.0,5.3,928.0,2.847,4.7
265,tm98597,Marie Galante,MOVIE,1934,88,"['thriller', 'drama', 'romance']",0.0,5.7,358.0,2.014,4.6
266,tm162381,The Dawn Rider,MOVIE,1935,52,"['western', 'drama', 'action']",0.0,5.1,1178.0,3.461,4.8
267,tm997,The Admiral Was a Lady,MOVIE,1950,87,"['romance', 'comedy']",0.0,5.8,356.0,2.222,6.1
268,tm16141,White Pongo,MOVIE,1945,71,"['horror', 'action', 'comedy']",0.0,3.0,645.0,1.861,4.5
269,tm6793,The Rage of Paris,MOVIE,1938,78,"['comedy', 'romance']",0.0,7.0,853.0,3.336,6.2
270,tm2601,Why We Fight: The Battle of China,MOVIE,1944,65,"['documentation', 'war', 'history']",0.0,7.0,725.0,1.89,6.4
271,tm69197,Never Fear,MOVIE,1950,82,['drama'],0.0,6.4,542.0,3.244,6.1
272,tm59169,The Man Who Cheated Himself,MOVIE,1950,81,"['thriller', 'crime', 'drama']",0.0,6.8,2322.0,3.388,5.9
273,tm72444,Lucky Ghost,MOVIE,1942,61,"['comedy', 'thriller']",0.0,5.9,186.0,0.81,6.6
274,tm78294,Redhead,MOVIE,1941,64,"['comedy', 'romance']",0.0,5.9,85.0,1.537,5.0
275,tm165496,Rocky Mountain Mystery,MOVIE,1935,63,['western'],0.0,5.9,350.0,1.445,5.6
276,tm160004,Rough Riders' Round-up,MOVIE,1939,58,"['western', 'action', 'drama', 'music']",0.0,5.4,246.0,1.23,6.0
277,tm320369,Fighting Mustang,MOVIE,1948,56,['western'],0.0,7.5,63.0,0.6,
278,tm67007,Outpost in Morocco,MOVIE,1949,92,['action'],0.0,5.2,447.0,3.667,4.9
279,tm64939,The Sundowners,MOVIE,1950,83,['western'],0.0,5.6,480.0,1.478,5.8
280,tm108526,Rogue of the Range,MOVIE,1936,56,"['western', 'drama', 'romance', 'action']",0.0,5.7,91.0,1.21,
281,tm5402,Bill and Coo,MOVIE,1948,61,"['family', 'fantasy']",0.0,5.5,271.0,1.477,6.8
282,tm59437,Edge of Doom,MOVIE,1950,99,"['drama', 'crime']",0.0,6.4,753.0,3.214,5.6
283,tm10553,Saleslady,MOVIE,1938,65,"['drama', 'comedy', 'romance']",0.0,5.4,159.0,1.96,
284,tm7930,The Cowboy and the Lady,MOVIE,1938,91,"['romance', 'comedy', 'drama', 'western']",0.0,6.5,1573.0,2.427,6.4
285,tm47071,The Sea Ghost,MOVIE,1931,64,"['drama', 'war', 'action']",0.0,5.6,113.0,0.749,5.0
286,tm218984,'Neath Canadian Skies,MOVIE,1946,41,['western'],0.0,6.6,27.0,0.903,4.0
287,tm5162,The Greeks Had a Word for Them,MOVIE,1932,79,['comedy'],0.0,6.1,434.0,1.661,4.4
288,tm76749,Mr. Wise Guy,MOVIE,1942,70,"['drama', 'comedy', 'romance']",0.0,5.6,512.0,2.501,6.2
289,tm6542,Rawhide,MOVIE,1938,58,"['western', 'sport', 'action', 'music', 'romance']",0.0,5.6,167.0,1.122,7.4
290,tm3632,Discarded Lovers,MOVIE,1932,60,['thriller'],0.0,4.8,117.0,0.6,4.7
291,tm8894,Tarzan's Revenge,MOVIE,1938,70,"['romance', 'action', 'comedy', 'family']",0.0,4.8,599.0,1.4,4.3
292,tm311548,Sabapathy,MOVIE,1941,158,['comedy'],0.0,7.1,155.0,3.088,7.0
293,tm163500,Condemned to Live,MOVIE,1935,67,"['thriller', 'drama', 'horror']",0.0,4.8,496.0,2.345,4.9
294,tm95847,Calendar Girl,MOVIE,1947,88,['romance'],0.0,5.7,256.0,0.708,5.2
295,tm325439,The Fabulous Joe,MOVIE,1947,59,"['comedy', 'action', 'fantasy']",0.0,6.3,89.0,1.4,3.0
296,tm85300,Outlaws of the Desert,MOVIE,1941,66,"['western', 'action']",0.0,5.8,151.0,1.101,
297,tm161073,The Wedding Night,MOVIE,1935,83,"['drama', 'romance']",0.0,6.6,964.0,1.719,6.4
298,tm15681,Why We Fight: War Comes to America,MOVIE,1945,70,"['war', 'documentation']",0.0,,,1.84,6.8
299,tm4442,Speak Easily,MOVIE,1932,81,['comedy'],0.0,5.8,1017.0,2.664,6.4
300,tm83723,Mr. Bug Goes to Town,MOVIE,1941,78,"['comedy', 'animation', 'family', 'fantasy']",0.0,6.9,1261.0,2.318,6.1
301,tm116860,One Rainy Afternoon,MOVIE,1936,80,"['comedy', 'romance']",0.0,5.9,276.0,2.069,4.4
302,tm87782,Wide Open Town,MOVIE,1941,79,['western'],0.0,6.6,215.0,1.023,
303,tm23348,Joan the Woman,MOVIE,1916,138,"['drama', 'war', 'history']",0.0,6.4,585.0,3.011,5.7
304,tm84796,My Pal Trigger,MOVIE,1946,79,"['western', 'drama', 'music', 'action']",0.0,6.4,505.0,3.636,6.0
305,tm54261,Indiscreet,MOVIE,1931,92,"['drama', 'romance', 'comedy']",0.0,6.2,1447.0,1.062,5.8
306,tm80661,The Son of Monte Cristo,MOVIE,1940,102,"['action', 'drama', 'romance']",0.0,6.2,791.0,5.124,6.0
307,tm118270,Winterset,MOVIE,1936,77,"['drama', 'romance', 'crime']",0.0,6.2,431.0,2.649,5.5
308,tm118310,Border Patrol,MOVIE,1943,65,"['western', 'action']",0.0,6.2,294.0,2.34,6.0
309,tm1227,'Neath Brooklyn Bridge,MOVIE,1942,61,"['romance', 'war', 'comedy', 'drama']",0.0,5.8,659.0,1.809,6.9
310,tm5887,"Fanchon, the Cricket",MOVIE,1915,75,['drama'],0.0,6.5,208.0,0.967,6.5
311,tm114201,Ghost Town,MOVIE,1936,56,"['western', 'romance', 'action']",0.0,5.9,74.0,1.14,
312,tm6088,"Mr. Wong, Detective",MOVIE,1938,70,"['thriller', 'crime', 'drama']",0.0,6.0,1054.0,2.07,5.5
313,tm67830,Something to Sing About,MOVIE,1937,93,['comedy'],0.0,6.2,912.0,0.833,6.2
314,tm66036,Borderline,MOVIE,1950,88,"['thriller', 'crime', 'drama']",0.0,6.0,1367.0,1.936,5.4
315,tm7724,Mickey,MOVIE,1948,87,"['drama', 'comedy']",0.0,6.6,123.0,0.907,6.0
316,tm163136,Nurse Edith Cavell,MOVIE,1939,97,"['drama', 'war']",0.0,6.6,335.0,1.256,6.4
317,tm161419,Eternally Yours,MOVIE,1939,95,"['drama', 'romance', 'comedy']",0.0,5.7,758.0,3.951,5.5
318,tm110888,This Is the Army,MOVIE,1943,121,"['romance', 'war', 'comedy']",0.0,5.8,1146.0,2.845,6.2
319,tm100001,The Lucky Texan,MOVIE,1934,61,"['western', 'action', 'romance']",0.0,5.6,1213.0,4.079,4.7
320,tm156591,Irish Luck,MOVIE,1939,58,"['comedy', 'action', 'crime']",0.0,5.5,204.0,0.6,5.5
321,tm114234,Ghost Patrol,MOVIE,1936,60,"['western', 'scifi', 'crime', 'romance']",0.0,4.5,211.0,1.021,4.7
322,tm264330,Forbidden Jungle,MOVIE,1950,66,['action'],0.0,4.3,92.0,1.204,
323,tm88607,Dark Alibi,MOVIE,1946,61,"['thriller', 'comedy', 'crime', 'drama']",0.0,6.5,1271.0,1.491,6.2
324,tm138295,"Sing, Sinner, Sing",MOVIE,1933,74,"['drama', 'romance']",0.0,5.9,71.0,1.214,4.0
325,tm82863,Tanks a Million,MOVIE,1941,50,"['comedy', 'romance']",0.0,6.0,260.0,0.896,4.3
326,tm63346,Call of the Forest,MOVIE,1949,57,['western'],0.0,5.3,84.0,0.752,4.7
327,tm99843,Wagon Wheels,MOVIE,1934,56,"['western', 'comedy', 'drama', 'romance', 'action']",0.0,5.6,283.0,1.125,4.3
328,tm241988,High School Girl,MOVIE,1935,55,['drama'],0.0,5.0,44.0,0.704,2.0
329,tm84400,The Blood of Jesus,MOVIE,1941,57,"['fantasy', 'drama']",0.0,5.3,638.0,2.087,4.6
330,tm95309,Vigilantes of Boomtown,MOVIE,1947,56,['western'],0.0,6.2,58.0,0.877,
331,tm154438,Arrest Bulldog Drummond,MOVIE,1938,57,"['thriller', 'scifi']",0.0,6.1,399.0,2.511,6.6
332,tm112452,Desert Gold,MOVIE,1936,58,"['western', 'drama', 'romance', 'action', 'comedy']",0.0,5.6,145.0,1.315,5.7
333,tm76138,Phantom Killer,MOVIE,1942,61,"['romance', 'thriller']",0.0,5.3,188.0,1.092,
334,tm4349,Guest in the House,MOVIE,1944,121,"['thriller', 'drama']",0.0,6.2,862.0,2.212,4.0
335,tm17722,Doll Face,MOVIE,1945,80,"['romance', 'comedy', 'music']",0.0,5.9,487.0,1.183,4.2
336,tm81973,Second Chorus,MOVIE,1941,84,"['comedy', 'romance', 'music', 'european']",0.0,5.7,1569.0,3.23,5.9
337,tm78184,Niagara Falls,MOVIE,1941,86,"['comedy', 'romance']",0.0,6.0,193.0,0.728,7.0
338,tm162614,Saga of Death Valley,MOVIE,1939,58,"['western', 'action', 'music']",0.0,6.3,138.0,1.472,6.0
339,tm79139,Sundown,MOVIE,1941,90,"['drama', 'war']",0.0,5.7,930.0,2.856,5.9
340,tm132612,Riders of Destiny,MOVIE,1933,53,"['western', 'music', 'romance']",0.0,5.4,1069.0,4.943,5.5
341,tm87209,The Miracle Kid,MOVIE,1941,69,"['comedy', 'sport', 'action', 'romance']",0.0,5.5,44.0,1.251,5.0
342,tm1786,The Adventures of Tartu,MOVIE,1943,91,"['war', 'romance', 'thriller', 'drama']",0.0,7.0,994.0,1.81,6.3
343,tm41414,The Medicine Man,MOVIE,1930,66,"['comedy', 'romance']",0.0,4.9,249.0,2.306,5.0
344,tm115760,Let's Sing Again,MOVIE,1936,70,"['music', 'family', 'drama']",0.0,5.7,77.0,0.857,3.0
345,tm2209,A Study in Scarlet,MOVIE,1933,72,['thriller'],0.0,5.6,948.0,2.317,5.5
346,tm80902,That Gang of Mine,MOVIE,1940,62,"['comedy', 'drama', 'sport']",0.0,5.7,536.0,2.367,6.0
347,tm104703,Nomads of the North,MOVIE,1920,109,"['romance', 'drama']",0.0,5.7,263.0,0.6,5.7
348,tm4855,Dark Mountain,MOVIE,1944,57,"['drama', 'crime']",0.0,5.4,261.0,1.302,5.5
349,tm437701,A Night at the Follies,MOVIE,1947,64,['music'],0.0,5.2,13.0,0.805,
350,tm35201,Reaching for the Moon,MOVIE,1930,91,"['romance', 'comedy']",0.0,5.5,426.0,1.813,6.1
351,tm74487,Private Snuffy Smith,MOVIE,1942,67,"['comedy', 'war', 'romance']",0.0,4.5,151.0,1.022,3.4
352,tm71370,Hay Foot,MOVIE,1942,48,"['romance', 'comedy']",0.0,6.0,133.0,2.337,6.0
353,tm105780,The Star Packer,MOVIE,1934,53,"['western', 'romance', 'action']",0.0,5.2,1114.0,4.533,4.4
354,tm89557,The Kid from Brooklyn,MOVIE,1946,113,"['comedy', 'music', 'sport']",0.0,6.5,1165.0,1.23,6.3
355,tm5718,Under Western Stars,MOVIE,1938,65,"['western', 'music', 'action']",0.0,5.9,362.0,2.017,5.9
356,tm231186,Fighting Mad,MOVIE,1939,60,"['western', 'action', 'drama', 'music']",0.0,5.5,62.0,0.673,5.0
357,tm3207,Hearts of Humanity,MOVIE,1932,56,['drama'],0.0,5.9,58.0,1.96,
358,tm108385,The Kansan,MOVIE,1943,79,"['romance', 'western', 'action']",0.0,5.6,390.0,1.962,5.0
359,tm88242,Bells of San Angelo,MOVIE,1947,74,['western'],0.0,5.6,374.0,2.784,4.2
360,tm89625,Dick Tracy Meets Gruesome,MOVIE,1947,65,"['thriller', 'action', 'crime', 'drama']",0.0,6.1,1671.0,4.194,5.3
361,tm137407,"Dance, Girl, Dance",MOVIE,1933,74,['music'],0.0,5.7,50.0,1.376,4.0
362,tm67087,Springtime in the Rockies,MOVIE,1937,60,"['western', 'romance', 'action', 'comedy', 'music']",0.0,5.6,162.0,1.96,7.0
363,tm111056,Riders of the Deadline,MOVIE,1943,70,"['western', 'drama']",0.0,6.4,203.0,1.08,3.7
364,tm115997,The Bold Caballero,MOVIE,1936,67,"['western', 'action', 'comedy', 'romance']",0.0,5.7,214.0,2.611,6.0
365,tm66425,Rhythm in the Clouds,MOVIE,1937,62,"['comedy', 'music', 'romance']",0.0,5.6,216.0,0.625,5.0
366,tm76257,British Intelligence,MOVIE,1940,61,"['action', 'romance', 'thriller', 'war']",0.0,6.1,1084.0,3.037,6.1
367,tm8756,Tarzan and the Green Goddess,MOVIE,1938,72,"['action', 'family']",0.0,4.5,520.0,0.839,5.0
368,tm213897,Western Mail,MOVIE,1942,54,"['western', 'action', 'comedy', 'romance']",0.0,5.3,88.0,0.732,5.0
369,tm110887,Man from Music Mountain,MOVIE,1943,71,"['western', 'music', 'action']",0.0,6.3,67.0,3.203,5.0
370,tm68711,When's Your Birthday?,MOVIE,1937,75,"['comedy', 'sport', 'romance']",0.0,5.5,186.0,1.192,
371,tm95443,Monte Carlo Nights,MOVIE,1934,62,"['thriller', 'romance']",0.0,5.0,144.0,1.207,5.9
372,tm17996,To the Shores of Iwo Jima,MOVIE,1945,20,"['documentation', 'war']",0.0,,,0.768,7.0
373,tm110556,Submarine Alert,MOVIE,1943,66,"['thriller', 'war']",0.0,5.4,321.0,1.655,4.5
374,tm117717,Leather Burners,MOVIE,1943,68,"['western', 'action']",0.0,6.4,205.0,2.089,6.5
375,tm19409,Delightfully Dangerous,MOVIE,1945,92,"['comedy', 'music', 'romance']",0.0,6.0,290.0,1.28,5.8
376,tm67133,Renfrew of the Royal Mounted,MOVIE,1937,54,"['western', 'action', 'crime', 'music']",0.0,5.7,139.0,1.01,4.5
377,tm73466,American Empire,MOVIE,1942,82,['western'],0.0,5.6,275.0,2.413,3.5
378,tm62855,My Dear Secretary,MOVIE,1948,94,"['drama', 'romance', 'comedy']",0.0,5.7,1039.0,2.415,5.9
379,tm18966,D-Day: The Normandy Invasion,MOVIE,1945,21,[],0.0,,,0.6,8.0
380,tm7709,Money Madness,MOVIE,1948,73,['thriller'],0.0,5.9,235.0,1.035,4.3
381,tm84001,Flying Blind,MOVIE,1941,69,"['drama', 'action', 'comedy']",0.0,4.6,123.0,1.211,
382,tm83465,Sunny,MOVIE,1941,98,[],0.0,5.4,196.0,1.374,6.0
383,tm148306,Don Q Son of Zorro,MOVIE,1925,111,"['western', 'romance']",0.0,6.9,505.0,2.978,6.8
384,tm74576,The Fatal Hour,MOVIE,1940,68,"['thriller', 'drama', 'crime']",0.0,5.4,1125.0,2.484,6.2
385,tm6734,I Met My Love Again,MOVIE,1938,77,"['romance', 'drama']",0.0,5.5,347.0,2.195,5.7
386,tm35699,The Devil to Pay!,MOVIE,1930,72,"['romance', 'comedy']",0.0,6.6,697.0,3.963,6.6
387,tm83561,Pride of the Bowery,MOVIE,1940,68,"['drama', 'comedy']",0.0,5.8,592.0,1.146,6.3
388,tm15976,Wildfire,MOVIE,1945,57,"['western', 'drama']",0.0,3.8,11.0,1.036,
389,tm36331,The Silent Enemy,MOVIE,1930,84,"['drama', 'romance']",0.0,6.9,238.0,1.959,6.8
390,tm160639,Bulldog Drummond's Bride,MOVIE,1939,56,"['thriller', 'action', 'crime', 'romance', 'comedy']",0.0,6.1,459.0,1.624,6.4
391,tm63433,Meet the Boy Friend,MOVIE,1937,53,"['romance', 'comedy', 'music']",0.0,5.9,115.0,0.84,6.0
392,tm8006,Bar 20 Justice,MOVIE,1938,70,"['western', 'drama', 'action']",0.0,6.5,172.0,1.165,
393,tm264738,Target for Today,MOVIE,1944,90,"['war', 'documentation', 'history']",0.0,7.0,55.0,0.6,
394,tm8477,The Great Gabbo,MOVIE,1929,94,"['drama', 'romance']",0.0,6.0,887.0,3.156,5.5
395,tm71842,Sunset on the Desert,MOVIE,1942,63,"['western', 'action', 'music', 'comedy']",0.0,6.3,102.0,0.785,5.7
396,tm118254,Winds of the Wasteland,MOVIE,1936,54,"['western', 'romance', 'comedy']",0.0,6.0,1018.0,3.577,5.5
397,tm215787,The Kid Ranger,MOVIE,1936,57,"['drama', 'western', 'romance']",0.0,6.1,52.0,0.83,
398,tm6064,Sex Madness,MOVIE,1938,57,['drama'],0.0,2.8,913.0,2.21,2.7
399,tm139538,Jungle Bride,MOVIE,1933,63,"['crime', 'drama']",0.0,5.1,183.0,1.163,5.3
400,tm162468,The Courageous Avenger,MOVIE,1935,59,['western'],0.0,5.5,88.0,0.651,5.0
401,tm4045,"Come On, Tarzan",MOVIE,1932,61,"['western', 'action']",0.0,6.5,73.0,1.163,
402,tm106911,The Love Flower,MOVIE,1920,104,['drama'],0.0,6.0,159.0,1.175,4.4
403,tm110878,Corregidor,MOVIE,1943,73,"['drama', 'romance', 'war']",0.0,4.7,294.0,0.991,5.5
404,tm59956,Riders in the Sky,MOVIE,1949,69,['western'],0.0,6.6,160.0,1.96,5.2
405,tm69903,Dr. Kildare's Strange Case,MOVIE,1940,77,"['drama', 'crime']",0.0,6.0,514.0,4.094,4.5
406,tm3703,A Strange Adventure,MOVIE,1932,60,"['romance', 'thriller']",0.0,5.1,186.0,1.4,
407,tm95851,Bush Pilot,MOVIE,1947,58,['action'],0.0,5.3,91.0,0.988,4.7
408,tm63689,Western Gold,MOVIE,1937,57,['western'],0.0,5.5,37.0,1.4,
409,tm8314,High Voltage,MOVIE,1929,63,"['drama', 'crime', 'romance', 'comedy']",0.0,5.3,367.0,0.6,4.3
410,tm82196,Colorado,MOVIE,1940,54,"['action', 'western', 'drama', 'romance', 'comedy']",0.0,5.9,263.0,1.274,5.7
411,tm76127,The Panther's Claw,MOVIE,1942,70,"['thriller', 'crime']",0.0,5.7,251.0,1.465,5.0
412,tm418595,Sarumba,MOVIE,1950,65,['drama'],0.0,4.2,28.0,0.6,6.0
413,tm78463,Broadway Limited,MOVIE,1941,75,"['romance', 'comedy']",0.0,5.7,337.0,1.525,5.3
414,tm83413,Fiesta,MOVIE,1941,45,"['western', 'comedy', 'music', 'romance']",0.0,4.7,138.0,1.018,5.0
415,tm74984,Stella Maris,MOVIE,1918,84,['drama'],0.0,6.9,1472.0,2.153,6.9
416,tm66265,The Big Wheel,MOVIE,1949,92,"['romance', 'action', 'drama', 'sport']",0.0,5.6,530.0,2.571,6.0
417,tm8966,Spirit of Youth,MOVIE,1938,66,"['drama', 'sport']",0.0,5.3,150.0,2.36,6.0
418,tm84294,Breakfast in Hollywood,MOVIE,1946,90,"['comedy', 'music']",0.0,5.6,292.0,1.067,5.5
419,tm3717,The Yellow Rose of Texas,MOVIE,1944,69,"['western', 'action', 'music']",0.0,5.4,208.0,1.322,5.0
420,tm60163,Beyond the Purple Hills,MOVIE,1950,69,"['western', 'action', 'music']",0.0,6.4,111.0,1.4,
421,tm87516,Melody for Three,MOVIE,1941,67,['drama'],0.0,5.8,113.0,1.172,
422,tm21652,Rubber Tires,MOVIE,1927,52,['comedy'],0.0,6.8,80.0,1.271,7.0
423,tm118821,Hoppy Serves a Writ,MOVIE,1943,67,"['western', 'action']",0.0,6.4,246.0,1.39,
424,tm7526,The Old Barn Dance,MOVIE,1938,54,"['western', 'action', 'music', 'romance', 'comedy']",0.0,5.3,158.0,1.207,5.0
425,tm7188,Campus Knights,MOVIE,1929,61,['comedy'],0.0,5.1,15.0,0.841,
426,tm68639,Lady from Chungking,MOVIE,1942,68,"['drama', 'war', 'thriller']",0.0,5.4,210.0,1.361,5.4
427,tm162922,Honeymoon Limited,MOVIE,1935,74,"['crime', 'comedy', 'romance']",0.0,5.5,51.0,1.4,7.0
428,tm215426,The Woman I Lost,MOVIE,1949,94,"['crime', 'drama', 'romance', 'war']",0.0,7.2,83.0,2.092,8.3
429,tm110218,Combat America,MOVIE,1943,63,"['history', 'war', 'documentation']",0.0,5.9,122.0,2.345,5.7
430,tm264853,Hillbilly Blitzkrieg,MOVIE,1942,63,"['comedy', 'romance', 'war']",0.0,4.7,106.0,0.6,2.0
431,tm46955,Lonely Wives,MOVIE,1931,85,"['comedy', 'romance']",0.0,6.3,410.0,1.436,3.8
432,tm1396,"A Boy, a Girl and a Dog",MOVIE,1946,77,"['drama', 'action', 'war']",0.0,6.7,78.0,2.396,4.5
433,tm4554,I Accuse My Parents,MOVIE,1944,68,"['drama', 'crime']",0.0,2.6,2972.0,2.238,2.7
434,tm6440,The Hurricane Express,MOVIE,1932,79,"['crime', 'thriller', 'drama', 'action']",0.0,5.3,586.0,2.05,5.2
435,tm265101,Fangs of the Wild,MOVIE,1939,52,"['western', 'drama']",0.0,4.9,53.0,1.4,4.5
436,tm99682,The Man From Utah,MOVIE,1934,55,"['action', 'drama', 'western', 'crime', 'romance', 'sport']",0.0,5.1,1138.0,2.972,4.9
437,tm102781,Headin' Home,MOVIE,1920,71,"['comedy', 'drama', 'sport']",0.0,5.2,296.0,1.903,5.2
438,tm160248,Navy Secrets,MOVIE,1939,62,"['drama', 'crime', 'romance', 'thriller']",0.0,5.7,88.0,1.215,
439,tm17225,Bells of Rosarita,MOVIE,1945,68,"['western', 'action', 'music']",0.0,6.2,202.0,1.644,5.7
440,tm117167,Born to Fight,MOVIE,1936,65,"['drama', 'romance', 'sport', 'crime']",0.0,5.8,76.0,0.6,
441,tm147099,Tumbleweeds,MOVIE,1925,79,"['western', 'drama', 'romance', 'action']",0.0,6.5,614.0,2.292,6.1
442,tm15833,The Stork Club,MOVIE,1945,90,"['comedy', 'romance']",0.0,6.4,665.0,3.377,5.7
443,tm4655,San Fernando Valley,MOVIE,1944,74,['western'],0.0,6.6,96.0,0.6,
444,tm5604,Trade Winds,MOVIE,1938,93,"['romance', 'drama']",0.0,6.3,585.0,1.626,6.7
445,tm88313,Queen of the Amazons,MOVIE,1947,61,['action'],0.0,3.6,825.0,1.021,3.2
446,tm137238,Reckless Decision,MOVIE,1933,67,['drama'],0.0,4.4,66.0,0.6,
447,tm6772,Who Killed Doc Robbin?,MOVIE,1948,55,"['comedy', 'crime', 'family']",0.0,4.6,291.0,1.395,3.8
448,tm67973,Bulldog Drummond Escapes,MOVIE,1937,67,"['thriller', 'romance']",0.0,6.0,918.0,2.402,6.0
449,tm64949,State Department: File 649,MOVIE,1949,87,"['action', 'drama', 'romance', 'thriller', 'war']",0.0,4.7,178.0,1.716,5.0
450,tm163511,Paradise in Harlem,MOVIE,1939,85,"['drama', 'comedy']",0.0,5.0,118.0,0.745,6.3
451,tm89198,Danger Street,MOVIE,1947,68,"['crime', 'comedy', 'drama']",0.0,5.5,87.0,0.954,
452,tm113154,The House of Secrets,MOVIE,1936,70,['thriller'],0.0,5.0,392.0,1.664,5.6
453,tm215295,Swamp Fire,MOVIE,1946,69,"['drama', 'action']",0.0,5.5,248.0,1.819,5.1
454,tm83828,The House Across the Bay,MOVIE,1940,88,"['drama', 'romance', 'crime']",0.0,6.5,558.0,2.338,5.4
455,tm91085,Behind Green Lights,MOVIE,1946,64,"['crime', 'drama', 'romance']",0.0,6.4,897.0,4.123,5.7
